source,source_id,day,start_time,end_time,is_overnight,is_late_night_11pm
yelp,RyP_OAZhu6TFgXDxv1sPCw,6,11 : 00,23 : 00,0,0
yelp,S23KE0ZK4vcHHsVuZpVRFg,0,09 : 00,19 : 00,0,0
yelp,S23KE0ZK4vcHHsVuZpVRFg,1,09 : 00,19 : 00,0,0
yelp,S23KE0ZK4vcHHsVuZpVRFg,2,09 : 00,19 : 00,0,0
yelp,S23KE0ZK4vcHHsVuZpVRFg,3,09 : 00,19 : 00,0,0
yelp,S23KE0ZK4vcHHsVuZpVRFg,4,09 : 00,19 : 00,0,0
yelp,S23KE0ZK4vcHHsVuZpVRFg,5,09 : 00,19 : 00,0,0
yelp,S23KE0ZK4vcHHsVuZpVRFg,6,10 : 00,18 : 00,0,0
yelp,SpLFU9x9fqX66XylC8qoGA,0,13 : 00,22 : 00,0,0
yelp,SpLFU9x9fqX66XylC8qoGA,1,13 : 00,22 : 00,0,0
yelp,SpLFU9x9fqX66XylC8qoGA,2,13 : 00,22 : 00,0,0
yelp,SpLFU9x9fqX66XylC8qoGA,3,13 : 00,22 : 00,0,0
yelp,SpLFU9x9fqX66XylC8qoGA,4,15 : 00,22 : 00,0,0
yelp,SpLFU9x9fqX66XylC8qoGA,5,13 : 00,22 : 00,0,0
yelp,SpLFU9x9fqX66XylC8qoGA,6,13 : 00,22 : 00,0,0
yelp,STtLaPOzWQcjvQ5nSE37aA,0,16 : 00,22 : 00,0,0
yelp,STtLaPOzWQcjvQ5nSE37aA,1,16 : 00,22 : 00,0,0
yelp,STtLaPOzWQcjvQ5nSE37aA,2,14 : 00,22 : 00,0,0
yelp,STtLaPOzWQcjvQ5nSE37aA,3,14 : 00,22 : 00,0,0
yelp,STtLaPOzWQcjvQ5nSE37aA,4,12 : 00,23 : 00,0,0
yelp,STtLaPOzWQcjvQ5nSE37aA,5,12 : 00,23 : 00,0,0
yelp,STtLaPOzWQcjvQ5nSE37aA,6,12 : 00,22 : 00,0,0
yelp,SVj6Iy_95vNTIHJjXmFEaQ,0,10 : 00,21 : 00,0,0
yelp,SVj6Iy_95vNTIHJjXmFEaQ,1,10 : 00,21 : 00,0,0
yelp,SVj6Iy_95vNTIHJjXmFEaQ,2,10 : 00,21 : 00,0,0
yelp,SVj6Iy_95vNTIHJjXmFEaQ,3,10 : 00,21 : 00,0,0
yelp,SVj6Iy_95vNTIHJjXmFEaQ,4,10 : 00,21 : 00,0,0
yelp,SVj6Iy_95vNTIHJjXmFEaQ,5,10 : 00,21 : 00,0,0
yelp,SVj6Iy_95vNTIHJjXmFEaQ,6,10 : 00,20 : 00,0,0
yelp,T-vYQeuy8toLTDS8g8IHsg,0,17 : 00,21 : 00,0,0
yelp,T-vYQeuy8toLTDS8g8IHsg,1,17 : 00,22 : 00,0,0
yelp,T-vYQeuy8toLTDS8g8IHsg,2,17 : 00,22 : 00,0,0
yelp,T-vYQeuy8toLTDS8g8IHsg,3,17 : 00,22 : 00,0,0
yelp,T-vYQeuy8toLTDS8g8IHsg,4,17 : 00,23 : 00,0,0
yelp,T-vYQeuy8toLTDS8g8IHsg,5,15 : 00,23 : 00,0,0
yelp,T-vYQeuy8toLTDS8g8IHsg,6,11 : 00,21 : 00,0,0
yelp,T6zndpRoskQjjc0mREqyhw,0,16 : 30,20 : 30,0,0
yelp,T6zndpRoskQjjc0mREqyhw,1,16 : 30,20 : 30,0,0
yelp,T6zndpRoskQjjc0mREqyhw,2,16 : 30,20 : 30,0,0
yelp,T6zndpRoskQjjc0mREqyhw,3,16 : 30,20 : 30,0,0
yelp,T6zndpRoskQjjc0mREqyhw,4,11 : 30,22 : 00,0,0
yelp,T6zndpRoskQjjc0mREqyhw,5,11 : 30,22 : 00,0,0
yelp,T6zndpRoskQjjc0mREqyhw,6,11 : 30,20 : 00,0,0
yelp,tB2LegQ7Fa5dcLnlanNNKw,0,11 : 00,16 : 00,0,0
yelp,tB2LegQ7Fa5dcLnlanNNKw,1,11 : 00,16 : 00,0,0
yelp,tB2LegQ7Fa5dcLnlanNNKw,2,11 : 00,16 : 00,0,0
yelp,tB2LegQ7Fa5dcLnlanNNKw,3,11 : 00,16 : 00,0,0
yelp,tB2LegQ7Fa5dcLnlanNNKw,4,11 : 00,16 : 00,0,0
yelp,tB2LegQ7Fa5dcLnlanNNKw,5,11 : 00,16 : 00,0,0
yelp,tB2LegQ7Fa5dcLnlanNNKw,6,11 : 00,16 : 00,0,0
yelp,tR8rTk10oYroLjP6yn_7ww,0,11 : 00,23 : 00,0,0
yelp,tR8rTk10oYroLjP6yn_7ww,1,11 : 00,23 : 00,0,0
yelp,tR8rTk10oYroLjP6yn_7ww,2,11 : 00,00 : 00,1,1
yelp,tR8rTk10oYroLjP6yn_7ww,3,11 : 00,00 : 00,1,1
yelp,tR8rTk10oYroLjP6yn_7ww,4,11 : 00,01 : 00,1,1
yelp,tR8rTk10oYroLjP6yn_7ww,5,11 : 00,01 : 00,1,1
yelp,tR8rTk10oYroLjP6yn_7ww,6,11 : 00,22 : 00,0,0
yelp,TXNqNvsO0gfXYHjR6t6btA,3,12 : 00,22 : 30,0,0
yelp,TXNqNvsO0gfXYHjR6t6btA,4,14 : 00,23 : 30,0,0
yelp,TXNqNvsO0gfXYHjR6t6btA,5,16 : 00,00 : 00,1,1
yelp,TXNqNvsO0gfXYHjR6t6btA,6,17 : 00,23 : 00,0,0
yelp,u8323fYN3b4ZJXOILZx54Q,0,10 : 00,19 : 00,0,0
yelp,u8323fYN3b4ZJXOILZx54Q,1,10 : 00,19 : 00,0,0
yelp,u8323fYN3b4ZJXOILZx54Q,2,10 : 00,19 : 00,0,0
yelp,u8323fYN3b4ZJXOILZx54Q,3,10 : 00,19 : 00,0,0
yelp,u8323fYN3b4ZJXOILZx54Q,4,10 : 00,19 : 00,0,0
yelp,u8323fYN3b4ZJXOILZx54Q,5,10 : 00,19 : 00,0,0
yelp,u8323fYN3b4ZJXOILZx54Q,6,10 : 00,18 : 00,0,0
yelp,ULU1v4LqU5LbRNnMXbWykg,0,11 : 00,23 : 00,0,0
yelp,ULU1v4LqU5LbRNnMXbWykg,1,11 : 00,23 : 00,0,0
yelp,ULU1v4LqU5LbRNnMXbWykg,2,11 : 00,23 : 00,0,0
yelp,ULU1v4LqU5LbRNnMXbWykg,3,11 : 00,23 : 00,0,0
yelp,ULU1v4LqU5LbRNnMXbWykg,4,11 : 00,00 : 00,1,1
yelp,ULU1v4LqU5LbRNnMXbWykg,5,11 : 00,00 : 00,1,1
yelp,ULU1v4LqU5LbRNnMXbWykg,6,11 : 00,23 : 00,0,0
yelp,vA_D0aUfjro04ZBzrG8CWg,0,11 : 00,19 : 00,0,0
yelp,vA_D0aUfjro04ZBzrG8CWg,1,11 : 00,20 : 00,0,0
yelp,vA_D0aUfjro04ZBzrG8CWg,2,11 : 00,20 : 00,0,0
yelp,vA_D0aUfjro04ZBzrG8CWg,3,11 : 00,20 : 00,0,0
yelp,vA_D0aUfjro04ZBzrG8CWg,4,11 : 00,22 : 00,0,0
yelp,vA_D0aUfjro04ZBzrG8CWg,5,09 : 00,22 : 00,0,0
yelp,vA_D0aUfjro04ZBzrG8CWg,6,09 : 00,20 : 00,0,0
yelp,vv9DS3NcbIt-_j78cMN5ug,0,18 : 30,23 : 00,0,0
yelp,vv9DS3NcbIt-_j78cMN5ug,1,18 : 30,23 : 00,0,0
yelp,vv9DS3NcbIt-_j78cMN5ug,2,18 : 30,23 : 00,0,0
yelp,vv9DS3NcbIt-_j78cMN5ug,3,18 : 30,00 : 00,1,1
yelp,vv9DS3NcbIt-_j78cMN5ug,4,18 : 30,00 : 00,1,1
yelp,vv9DS3NcbIt-_j78cMN5ug,5,18 : 30,00 : 00,1,1
yelp,vv9DS3NcbIt-_j78cMN5ug,6,18 : 00,23 : 00,0,0
yelp,W9DvCHjr90UW7oKuPtKHKw,1,00 : 00,00 : 00,0,0
yelp,W9DvCHjr90UW7oKuPtKHKw,2,00 : 00,00 : 00,0,0
yelp,W9DvCHjr90UW7oKuPtKHKw,3,00 : 00,00 : 00,0,0
yelp,W9DvCHjr90UW7oKuPtKHKw,4,00 : 00,00 : 00,0,0
yelp,W9DvCHjr90UW7oKuPtKHKw,5,00 : 00,00 : 00,0,0
yelp,W9DvCHjr90UW7oKuPtKHKw,6,00 : 00,00 : 00,0,0
yelp,w_jkSpTEgFdDMbK37qbVUw,0,08 : 00,21 : 00,0,0
yelp,w_jkSpTEgFdDMbK37qbVUw,1,08 : 00,21 : 00,0,0
yelp,w_jkSpTEgFdDMbK37qbVUw,2,08 : 00,21 : 00,0,0
yelp,w_jkSpTEgFdDMbK37qbVUw,3,08 : 00,21 : 00,0,0
yelp,w_jkSpTEgFdDMbK37qbVUw,4,08 : 00,22 : 00,0,0
yelp,w_jkSpTEgFdDMbK37qbVUw,5,08 : 00,22 : 00,0,0
yelp,w_jkSpTEgFdDMbK37qbVUw,6,08 : 00,16 : 00,0,0
yelp,WCVjKoBLW-g7NJqkXOD1hw,0,09 : 00,21 : 00,0,0
yelp,WCVjKoBLW-g7NJqkXOD1hw,1,09 : 00,21 : 00,0,0
yelp,WCVjKoBLW-g7NJqkXOD1hw,2,09 : 00,21 : 00,0,0
yelp,WCVjKoBLW-g7NJqkXOD1hw,3,09 : 00,22 : 00,0,0
yelp,WCVjKoBLW-g7NJqkXOD1hw,4,08 : 00,22 : 00,0,0
yelp,WCVjKoBLW-g7NJqkXOD1hw,5,08 : 00,22 : 00,0,0
yelp,WCVjKoBLW-g7NJqkXOD1hw,6,08 : 00,21 : 00,0,0
yelp,wegGvfCmN8laX94wT830_A,0,12 : 00,15 : 00,0,0
yelp,wegGvfCmN8laX94wT830_A,0,16 : 30,20 : 00,0,0
yelp,wegGvfCmN8laX94wT830_A,2,12 : 00,15 : 00,0,0
yelp,wegGvfCmN8laX94wT830_A,2,16 : 30,20 : 00,0,0
yelp,wegGvfCmN8laX94wT830_A,3,12 : 00,15 : 00,0,0
yelp,wegGvfCmN8laX94wT830_A,3,16 : 30,20 : 00,0,0
yelp,wegGvfCmN8laX94wT830_A,4,12 : 00,15 : 00,0,0
yelp,wegGvfCmN8laX94wT830_A,4,16 : 30,21 : 00,0,0
yelp,wegGvfCmN8laX94wT830_A,5,12 : 00,21 : 00,0,0
yelp,wegGvfCmN8laX94wT830_A,6,12 : 00,20 : 00,0,0
yelp,wk6GQbFTJ-6r_wqno9uiag,0,11 : 00,21 : 00,0,0
yelp,wk6GQbFTJ-6r_wqno9uiag,1,11 : 00,21 : 00,0,0
yelp,wk6GQbFTJ-6r_wqno9uiag,2,11 : 00,21 : 00,0,0
yelp,wk6GQbFTJ-6r_wqno9uiag,3,11 : 00,21 : 00,0,0
yelp,wk6GQbFTJ-6r_wqno9uiag,4,11 : 00,21 : 30,0,0
yelp,wk6GQbFTJ-6r_wqno9uiag,5,11 : 00,21 : 30,0,0
yelp,wk6GQbFTJ-6r_wqno9uiag,6,11 : 00,21 : 00,0,0
yelp,wLXfBALxXsVXnvQwKgDB1g,0,00 : 00,00 : 00,0,0
yelp,wLXfBALxXsVXnvQwKgDB1g,1,00 : 00,00 : 00,0,0
yelp,wLXfBALxXsVXnvQwKgDB1g,2,00 : 00,00 : 00,0,0
yelp,wLXfBALxXsVXnvQwKgDB1g,3,00 : 00,00 : 00,0,0
yelp,wLXfBALxXsVXnvQwKgDB1g,4,00 : 00,00 : 00,0,0
yelp,wLXfBALxXsVXnvQwKgDB1g,5,00 : 00,00 : 00,0,0
yelp,wLXfBALxXsVXnvQwKgDB1g,6,00 : 00,00 : 00,0,0
yelp,wUfpCPXpwVz8q4NP3FEpvQ,0,07 : 00,20 : 00,0,0
yelp,wUfpCPXpwVz8q4NP3FEpvQ,1,07 : 00,20 : 00,0,0
yelp,wUfpCPXpwVz8q4NP3FEpvQ,2,07 : 00,20 : 00,0,0
yelp,wUfpCPXpwVz8q4NP3FEpvQ,3,07 : 00,20 : 00,0,0
yelp,wUfpCPXpwVz8q4NP3FEpvQ,4,07 : 00,20 : 00,0,0
yelp,wUfpCPXpwVz8q4NP3FEpvQ,5,07 : 00,20 : 00,0,0
yelp,wUfpCPXpwVz8q4NP3FEpvQ,6,07 : 00,20 : 00,0,0
yelp,wxMYLgRy-fNURdLNRJLhQQ,0,11 : 30,22 : 00,0,0
yelp,wxMYLgRy-fNURdLNRJLhQQ,1,11 : 30,22 : 00,0,0
yelp,wxMYLgRy-fNURdLNRJLhQQ,2,11 : 30,22 : 00,0,0
yelp,wxMYLgRy-fNURdLNRJLhQQ,3,11 : 30,22 : 00,0,0
yelp,wxMYLgRy-fNURdLNRJLhQQ,4,11 : 30,23 : 00,0,0
yelp,wxMYLgRy-fNURdLNRJLhQQ,5,11 : 30,23 : 00,0,0
yelp,wxMYLgRy-fNURdLNRJLhQQ,6,11 : 00,22 : 00,0,0
yelp,x-3TP0SU8DuQf8IScVBQkQ,0,10 : 00,01 : 00,1,1
yelp,x-3TP0SU8DuQf8IScVBQkQ,1,10 : 00,01 : 00,1,1
yelp,x-3TP0SU8DuQf8IScVBQkQ,2,10 : 00,01 : 00,1,1
yelp,x-3TP0SU8DuQf8IScVBQkQ,3,10 : 00,01 : 00,1,1
yelp,x-3TP0SU8DuQf8IScVBQkQ,4,10 : 00,02 : 00,1,1
yelp,x-3TP0SU8DuQf8IScVBQkQ,5,10 : 00,02 : 00,1,1
yelp,x-3TP0SU8DuQf8IScVBQkQ,6,10 : 00,01 : 00,1,1
yelp,x5oD1-3lEbL0BXW6qRDZRQ,0,06 : 00,22 : 00,0,0
yelp,x5oD1-3lEbL0BXW6qRDZRQ,1,06 : 00,22 : 00,0,0
yelp,x5oD1-3lEbL0BXW6qRDZRQ,2,06 : 00,22 : 00,0,0
yelp,x5oD1-3lEbL0BXW6qRDZRQ,3,06 : 00,22 : 00,0,0
yelp,x5oD1-3lEbL0BXW6qRDZRQ,4,06 : 00,22 : 00,0,0
yelp,x5oD1-3lEbL0BXW6qRDZRQ,5,06 : 00,22 : 00,0,0
yelp,x5oD1-3lEbL0BXW6qRDZRQ,6,06 : 00,22 : 00,0,0
yelp,x96GrCPiqmRbQVVfJnKOew,0,11 : 00,21 : 00,0,0
yelp,x96GrCPiqmRbQVVfJnKOew,1,11 : 00,21 : 00,0,0
yelp,x96GrCPiqmRbQVVfJnKOew,2,11 : 00,21 : 00,0,0
yelp,x96GrCPiqmRbQVVfJnKOew,3,11 : 00,21 : 00,0,0
yelp,x96GrCPiqmRbQVVfJnKOew,4,11 : 00,20 : 00,0,0
yelp,x96GrCPiqmRbQVVfJnKOew,5,11 : 00,19 : 00,0,0
yelp,x96GrCPiqmRbQVVfJnKOew,6,11 : 00,18 : 00,0,0
yelp,xIbINpWc2TZorB9FnLvixw,0,11 : 00,23 : 00,0,0
yelp,xIbINpWc2TZorB9FnLvixw,1,11 : 00,23 : 00,0,0
yelp,xIbINpWc2TZorB9FnLvixw,2,11 : 00,23 : 00,0,0
yelp,xIbINpWc2TZorB9FnLvixw,3,11 : 00,23 : 00,0,0
yelp,xIbINpWc2TZorB9FnLvixw,4,11 : 00,23 : 00,0,0
yelp,xIbINpWc2TZorB9FnLvixw,5,11 : 00,23 : 00,0,0
yelp,xIbINpWc2TZorB9FnLvixw,6,11 : 00,23 : 00,0,0
yelp,XN06Vl1v6XEfecypFSf97Q,0,12 : 00,00 : 00,1,1
yelp,XN06Vl1v6XEfecypFSf97Q,1,12 : 00,00 : 00,1,1
yelp,XN06Vl1v6XEfecypFSf97Q,2,09 : 00,00 : 00,1,1
yelp,XN06Vl1v6XEfecypFSf97Q,3,12 : 00,00 : 00,1,1
yelp,XN06Vl1v6XEfecypFSf97Q,4,12 : 00,00 : 00,1,1
yelp,XN06Vl1v6XEfecypFSf97Q,5,10 : 00,00 : 00,1,1
yelp,XN06Vl1v6XEfecypFSf97Q,6,09 : 00,00 : 00,1,1
yelp,xN1f9qxnPZjn8lgpW-qUmQ,0,08 : 30,16 : 00,0,0
yelp,xN1f9qxnPZjn8lgpW-qUmQ,1,08 : 30,16 : 00,0,0
yelp,xN1f9qxnPZjn8lgpW-qUmQ,2,08 : 30,16 : 00,0,0
yelp,xN1f9qxnPZjn8lgpW-qUmQ,3,08 : 30,16 : 00,0,0
yelp,xN1f9qxnPZjn8lgpW-qUmQ,4,08 : 30,18 : 00,0,0
yelp,xN1f9qxnPZjn8lgpW-qUmQ,5,08 : 00,18 : 00,0,0
yelp,xN1f9qxnPZjn8lgpW-qUmQ,6,08 : 00,18 : 00,0,0
yelp,Xn_Vq6WvXpzvNU0xnApUxw,0,11 : 00,21 : 00,0,0
yelp,Xn_Vq6WvXpzvNU0xnApUxw,1,11 : 00,21 : 00,0,0
yelp,Xn_Vq6WvXpzvNU0xnApUxw,2,11 : 00,21 : 00,0,0
yelp,Xn_Vq6WvXpzvNU0xnApUxw,3,11 : 00,21 : 00,0,0
yelp,Xn_Vq6WvXpzvNU0xnApUxw,4,11 : 00,21 : 00,0,0
yelp,Xn_Vq6WvXpzvNU0xnApUxw,5,11 : 00,21 : 00,0,0
yelp,Xn_Vq6WvXpzvNU0xnApUxw,6,14 : 00,19 : 00,0,0
yelp,Xql2b7yE58m4gePiXY-fgw,0,11 : 00,15 : 00,0,0
yelp,Xql2b7yE58m4gePiXY-fgw,1,11 : 00,15 : 00,0,0
yelp,Xql2b7yE58m4gePiXY-fgw,2,11 : 00,15 : 00,0,0
yelp,Xql2b7yE58m4gePiXY-fgw,3,11 : 00,15 : 00,0,0
yelp,Xql2b7yE58m4gePiXY-fgw,4,11 : 00,15 : 00,0,0
yelp,xRnhBtG63UNqQaC7wJUUZA,0,11 : 00,21 : 00,0,0
yelp,xRnhBtG63UNqQaC7wJUUZA,1,11 : 00,21 : 00,0,0
yelp,xRnhBtG63UNqQaC7wJUUZA,2,11 : 00,21 : 00,0,0
yelp,xRnhBtG63UNqQaC7wJUUZA,3,11 : 00,21 : 00,0,0
yelp,xRnhBtG63UNqQaC7wJUUZA,4,11 : 00,21 : 00,0,0
yelp,xRnhBtG63UNqQaC7wJUUZA,5,11 : 00,21 : 00,0,0
yelp,xRnhBtG63UNqQaC7wJUUZA,6,11 : 00,19 : 00,0,0
yelp,yCKq3dpZGI6NOebGOl_wAA,0,14 : 00,22 : 00,0,0
yelp,yCKq3dpZGI6NOebGOl_wAA,1,14 : 00,22 : 00,0,0
yelp,yCKq3dpZGI6NOebGOl_wAA,2,14 : 00,22 : 00,0,0
yelp,yCKq3dpZGI6NOebGOl_wAA,3,14 : 00,22 : 00,0,0
yelp,yCKq3dpZGI6NOebGOl_wAA,4,14 : 00,22 : 00,0,0
yelp,yCKq3dpZGI6NOebGOl_wAA,5,12 : 00,22 : 00,0,0
yelp,yCKq3dpZGI6NOebGOl_wAA,6,12 : 00,22 : 00,0,0
yelp,yHKpTbspgKBlCVaknfus8g,0,10 : 00,21 : 30,0,0
yelp,yHKpTbspgKBlCVaknfus8g,1,10 : 00,21 : 30,0,0
yelp,yHKpTbspgKBlCVaknfus8g,2,10 : 00,21 : 30,0,0
yelp,yHKpTbspgKBlCVaknfus8g,3,10 : 00,21 : 30,0,0
yelp,yHKpTbspgKBlCVaknfus8g,4,10 : 00,21 : 30,0,0
yelp,yHKpTbspgKBlCVaknfus8g,5,10 : 00,21 : 30,0,0
yelp,yHKpTbspgKBlCVaknfus8g,6,10 : 00,21 : 30,0,0
yelp,YUQ6-6dHKSJQxL8ZLWhe2g,1,12 : 00,20 : 00,0,0
yelp,YUQ6-6dHKSJQxL8ZLWhe2g,2,12 : 00,20 : 00,0,0
yelp,YUQ6-6dHKSJQxL8ZLWhe2g,3,12 : 00,20 : 00,0,0
yelp,YUQ6-6dHKSJQxL8ZLWhe2g,4,12 : 00,20 : 00,0,0
yelp,YUQ6-6dHKSJQxL8ZLWhe2g,5,12 : 00,20 : 00,0,0
yelp,YUQ6-6dHKSJQxL8ZLWhe2g,6,12 : 00,20 : 00,0,0
yelp,Z9Qz1DaPMvPaqMVK09ZYqg,0,10 : 00,02 : 00,1,1
yelp,Z9Qz1DaPMvPaqMVK09ZYqg,1,10 : 00,02 : 00,1,1
yelp,Z9Qz1DaPMvPaqMVK09ZYqg,2,10 : 00,02 : 00,1,1
yelp,Z9Qz1DaPMvPaqMVK09ZYqg,3,10 : 00,02 : 00,1,1
yelp,Z9Qz1DaPMvPaqMVK09ZYqg,4,10 : 00,02 : 00,1,1
yelp,Z9Qz1DaPMvPaqMVK09ZYqg,5,10 : 00,02 : 00,1,1
yelp,Z9Qz1DaPMvPaqMVK09ZYqg,6,10 : 00,02 : 00,1,1
yelp,z_uwU0ZDX1ZtbjQW-7O-nA,0,10 : 00,21 : 00,0,0
yelp,z_uwU0ZDX1ZtbjQW-7O-nA,1,10 : 00,21 : 00,0,0
yelp,z_uwU0ZDX1ZtbjQW-7O-nA,2,10 : 00,21 : 00,0,0
yelp,z_uwU0ZDX1ZtbjQW-7O-nA,3,10 : 00,21 : 00,0,0
yelp,z_uwU0ZDX1ZtbjQW-7O-nA,4,10 : 00,21 : 00,0,0
yelp,z_uwU0ZDX1ZtbjQW-7O-nA,5,10 : 00,21 : 00,0,0
yelp,z_uwU0ZDX1ZtbjQW-7O-nA,6,10 : 00,21 : 00,0,0
yelp,zabg3jzVrVHD2gCYzhszCQ,1,10 : 00,20 : 00,0,0
yelp,zabg3jzVrVHD2gCYzhszCQ,2,10 : 00,20 : 00,0,0
yelp,zabg3jzVrVHD2gCYzhszCQ,3,10 : 00,20 : 00,0,0
yelp,zabg3jzVrVHD2gCYzhszCQ,4,10 : 00,21 : 00,0,0
yelp,zabg3jzVrVHD2gCYzhszCQ,5,10 : 00,21 : 00,0,0
yelp,ZN0yWM9ThxeMpFF-J2y5Uw,0,08 : 00,18 : 30,0,0
yelp,ZN0yWM9ThxeMpFF-J2y5Uw,1,08 : 00,18 : 30,0,0
yelp,ZN0yWM9ThxeMpFF-J2y5Uw,2,08 : 00,18 : 30,0,0
yelp,ZN0yWM9ThxeMpFF-J2y5Uw,3,08 : 00,18 : 30,0,0
yelp,ZN0yWM9ThxeMpFF-J2y5Uw,4,08 : 00,18 : 30,0,0
yelp,ZN0yWM9ThxeMpFF-J2y5Uw,5,09 : 00,18 : 30,0,0
yelp,ZN0yWM9ThxeMpFF-J2y5Uw,6,09 : 00,18 : 00,0,0
yelp,ZWOilU4wdFnsnl-6Qv5qJQ,1,11 : 30,21 : 00,0,0
yelp,ZWOilU4wdFnsnl-6Qv5qJQ,2,11 : 30,21 : 00,0,0
yelp,ZWOilU4wdFnsnl-6Qv5qJQ,3,11 : 30,21 : 00,0,0
yelp,ZWOilU4wdFnsnl-6Qv5qJQ,4,11 : 30,21 : 00,0,0
yelp,ZWOilU4wdFnsnl-6Qv5qJQ,5,11 : 30,21 : 00,0,0
