source,source_id,name,rating,review_count,price,is_closed,phone,display_phone,url,latitude,longitude,distance_to_ucf_miles,address1,address2,address3,city,state,zip_code,full_address
yelp,wegGvfCmN8laX94wT830_A,Ramen Takagi,4.5,193,$$,False,+13219728602,(321) 972-8602,https://www.yelp.com/biz/ramen-takagi-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.61805674157055,-81.26498298613642,4.081570391721617,3635 Aloma Ave,Ste 1017,,Oviedo,FL,32765,"3635 Aloma Ave, Ste 1017, Oviedo, FL 32765"
yelp,tB2LegQ7Fa5dcLnlanNNKw,The Mediterranean Spot Deli & Gyros,4.6,153,$,False,+14078646702,(407) 864-6702,https://www.yelp.com/biz/the-mediterranean-spot-deli-and-gyros-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.568071,-81.255757,4.126576300336341,9430 E Colonial Dr,,,Orlando,FL,32817,"9430 E Colonial Dr, Orlando, FL 32817"
yelp,bPVizrhzuZFhDAc-IFygpQ,Marita's Latin Bites,4.4,58,$,False,+14072862236,(407) 286-2236,https://www.yelp.com/biz/maritas-latin-bites-orlando-2?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.567807,-81.256243,4.161193498310386,9446 E Colonial Dr,,,Orlando,FL,32817,"9446 E Colonial Dr, Orlando, FL 32817"
yelp,mlGafWdmtJHk3F8gJoFJiw,La Fortuna Mexican Market,5.0,21,,False,+13217654580,(321) 765-4580,https://www.yelp.com/biz/la-fortuna-mexican-market-oviedo-2?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.65145952590967,-81.15747961443141,4.262774693356904,1949 W County Rd 419,Ste 1201,,Oviedo,FL,32766,"1949 W County Rd 419, Ste 1201, Oviedo, FL 32766"
yelp,JknOiCoRXg0ETfit7HPu7Q,La Chama To Go,5.0,2,,False,+17869731530,(786) 973-1530,https://www.yelp.com/biz/la-chama-to-go-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.567395996579418,-81.25845534233319,4.28772366330259,9318 E Colonial Dr,Ste A-7,,Orlando,FL,32817,"9318 E Colonial Dr, Ste A-7, Orlando, FL 32817"
yelp,mBUl13DWXTJuojdvByMhOw,The Earthy Kitchen,4.1,74,,False,+14076016841,(407) 601-6841,https://www.yelp.com/biz/the-earthy-kitchen-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.5672198770093,-81.2584652379155,4.295096750261362,9318 E Colonial Dr,Ste A-9,,Orlando,FL,32817,"9318 E Colonial Dr, Ste A-9, Orlando, FL 32817"
yelp,Lr0p83oJ9vwqkrmIijFRXQ,Sushi 99,4.1,254,$$,False,+13218045868,(321) 804-5868,https://www.yelp.com/biz/sushi-99-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.5486997524055,-81.1643642932177,4.297469856890892,1024 Avalon Park Blvd,,,Orlando,FL,32828,"1024 Avalon Park Blvd, Orlando, FL 32828"
yelp,qPwCNLNSLD2E0MS5NDeUwQ,Smokey Jay's BBQ,4.8,38,,False,+14076681703,(407) 668-1703,https://www.yelp.com/biz/smokey-jays-bbq-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.5672,-81.25865,4.305119393898131,9318 E Colonial Dr,Ste A-9,,Orlando,FL,32817,"9318 E Colonial Dr, Ste A-9, Orlando, FL 32817"
yelp,-vD0CxKDZ2ux34GsS1P9eQ,Chimiking Restaurant - Alafaya,4.2,62,,False,+14076014423,(407) 601-4423,https://www.yelp.com/biz/chimiking-restaurant-alafaya-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.540443,-81.207849,4.30656707966285,422 S Alafaya Trl,Ste 20,,Orlando,FL,32828,"422 S Alafaya Trl, Ste 20, Orlando, FL 32828"
yelp,0mjo-giJPlOiJTBSvKaxCw,Que Chidos Tacos,5.0,15,,False,+14074509509,(407) 450-9509,https://www.yelp.com/biz/que-chidos-tacos-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.569193920546052,-81.2605074,4.323885793201599,9205 E Colonial Dr,,,Orlando,FL,32817,"9205 E Colonial Dr, Orlando, FL 32817"
yelp,QEXYxYcv3sly1BUgyWflPA,Oviedo City Cafe,4.5,16,,False,+16892302318,(689) 230-2318,https://www.yelp.com/biz/oviedo-city-cafe-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.664881400257578,-81.2249092,4.57170814228152,1333 W Broadway St,,,Oviedo,FL,32765,"1333 W Broadway St, Oviedo, FL 32765"
yelp,XN06Vl1v6XEfecypFSf97Q,The Pinball Lounge,4.9,26,$,False,+14074952875,(407) 495-2875,https://www.yelp.com/biz/the-pinball-lounge-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.6696186065674,-81.2015914916992,4.645243974059726,376 E Broadway St,,,Oviedo,FL,32765,"376 E Broadway St, Oviedo, FL 32765"
yelp,RaF7ltqIfkQ-vqct7sZNeg,Hangry Tacos,5.0,2,,False,,,https://www.yelp.com/biz/hangry-tacos-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.662808865145205,-81.23471899999775,4.67211867542321,1700 Oviedo Mall Blvd,,,Oviedo,FL,32765,"1700 Oviedo Mall Blvd, Oviedo, FL 32765"
yelp,aCvgaAOxslD6OTcwfxVLPA,My Turkish Table,4.8,37,,False,+14075423071,(407) 542-3071,https://www.yelp.com/biz/my-turkish-table-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.6628071,-81.23479570000188,4.6741017491619585,1600 Oviedo Mall Blvd,,,Oviedo,FL,32765,"1600 Oviedo Mall Blvd, Oviedo, FL 32765"
yelp,d_iZzYJ0ujaMDlcs1jBZTA,Mediterranean Gourmet,4.2,47,$,False,+14079711997,(407) 971-1997,https://www.yelp.com/biz/mediterranean-gourmet-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.66310399999999,-81.23430479999999,4.679154058525104,1700 Oviedo Mall Blvd,,,Oviedo,FL,32765,"1700 Oviedo Mall Blvd, Oviedo, FL 32765"
yelp,fyC1cTn0Brb4otDg-XGUmg,Dos Hermanos,5.0,4,,False,,,https://www.yelp.com/biz/dos-hermanos-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.663113978100306,-81.2343034627103,4.67973605376941,1700 Oviedo Mall Blvd,,,Oviedo,FL,32765,"1700 Oviedo Mall Blvd, Oviedo, FL 32765"
yelp,7vjMGr949XRl-j6pOnQMFg,Asian Express,4.7,17,,False,+14075427250,(407) 542-7250,https://www.yelp.com/biz/asian-express-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.663104,-81.234413,4.682066604377477,1700 Oviedo Mall Blvd,Ste 1530,,Oviedo,FL,32765,"1700 Oviedo Mall Blvd, Ste 1530, Oviedo, FL 32765"
yelp,_YyKKRxmXdLT8ZGfiAUzpA,Cafe Natura,4.8,20,,False,+14075424325,(407) 542-4325,https://www.yelp.com/biz/cafe-natura-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.66320013687024,-81.23424096048886,4.683395830750602,1505 Oviedo Blvd,,,Oviedo,FL,32765,"1505 Oviedo Blvd, Oviedo, FL 32765"
yelp,qXc1LQi_uL6zgALJHOpDxQ,CupPasta & Pizza - Oviedo,4.7,134,$,False,+14075421546,(407) 542-1546,https://www.yelp.com/biz/cuppasta-and-pizza-oviedo-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.6649869,-81.2370816,4.871303356471089,1510 Oviedo Mall Blvd,,,Oviedo,FL,32765,"1510 Oviedo Mall Blvd, Oviedo, FL 32765"
yelp,BKxni1zlB-aUQbTBq1daVQ,Lil Vinny’s,4.5,111,$$,False,+14075427114,(407) 542-7114,https://www.yelp.com/biz/lil-vinny-s-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.66843,-81.22918,4.891204686255708,2200 Winter Springs Blvd,Ste 111,,Oviedo,FL,32765,"2200 Winter Springs Blvd, Ste 111, Oviedo, FL 32765"
yelp,igjR74V5lNhvysM05OZyXA,Capital Hot Chicken,4.6,24,,False,+13217654897,(321) 765-4897,https://www.yelp.com/biz/capital-hot-chicken-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.66981697253437,-81.22496060401471,4.895963101761895,2200 Winter Springs Blvd,Ste 107,,Oviedo,FL,32765,"2200 Winter Springs Blvd, Ste 107, Oviedo, FL 32765"
yelp,KFuqBxk4-hh8CLr-z18xJg,Stefano's Trattoria,4.4,636,$$,False,+14076590101,(407) 659-0101,https://www.yelp.com/biz/stefanos-trattoria-winter-springs-2?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.645359,-81.264654,4.913087636003322,1425 Tuskawilla Rd,Ste 205,,Winter Springs,FL,32708,"1425 Tuskawilla Rd, Ste 205, Winter Springs, FL 32708"
yelp,dLcUez09N8fH0IuZGQfdjQ,Deguzman Oriental Food Mart,4.3,40,$,False,+14072827772,(407) 282-7772,https://www.yelp.com/biz/deguzman-oriental-food-mart-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.5685349,-81.2731499,5.0117651429779135,8433 E Colonial Dr,,,Orlando,FL,32817,"8433 E Colonial Dr, Orlando, FL 32817"
yelp,ALisPhj-3qsUzk9jD6Rh9A,Travelling Gourmet,4.4,7,$,False,+13212626628,(321) 262-6628,https://www.yelp.com/biz/travelling-gourmet-oviedo?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.64094353,-81.12992096,5.02084757039603,,,,Oviedo,FL,32766,"Oviedo, FL 32766"
yelp,-i20Yl0MTUr-i1N-58-JJA,Island Fin Poke Company,4.5,361,$$,False,+14075433700,(407) 543-3700,https://www.yelp.com/biz/island-fin-poke-company-winter-springs?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.6462,-81.26764,5.092883733677359,1450 Tuskawilla Rd,,,Winter Springs,FL,32708,"1450 Tuskawilla Rd, Winter Springs, FL 32708"
yelp,QPCThOSMR94LqeWNzyAalA,First Watch,4.2,23,$$,False,+16892292570,(689) 229-2570,https://www.yelp.com/biz/first-watch-winter-springs-3?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.64614,-81.26811,5.113388073316663,5723 Red Bug Lake Rd,,,Winter Springs,FL,32708,"5723 Red Bug Lake Rd, Winter Springs, FL 32708"
yelp,3Jmn-j417jC4McG0xoJTwA,CAVA,4.2,114,$$,False,+16892292168,(689) 229-2168,https://www.yelp.com/biz/cava-winter-springs?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.6481341,-81.2665148,5.119515613548998,5930 Red Bug Lake Rd,,,Winter Springs,FL,32708,"5930 Red Bug Lake Rd, Winter Springs, FL 32708"
yelp,4XOHGutxMjpBu6ZLGNzs0A,Heart of Jerusalem Cafe,4.5,125,,False,+14079602755,(407) 960-2755,https://www.yelp.com/biz/heart-of-jerusalem-cafe-winter-springs?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.645939,-81.269295,5.16343551608747,5683 Red Bug Lake Rd,,,Winter Springs,FL,32708,"5683 Red Bug Lake Rd, Winter Springs, FL 32708"
yelp,ffMKfxhBS0p8PZruwby3KQ,Tsaocaa - Winter Springs,4.8,25,,False,+13219721559,(321) 972-1559,https://www.yelp.com/biz/tsaocaa-winter-springs-winter-springs?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.648881,-81.266915,5.1705168709123654,5892 Red Bug Lake Rd,,,Winter Springs,FL,32708,"5892 Red Bug Lake Rd, Winter Springs, FL 32708"
yelp,fjhnVGid-Wf58nKon1uKxQ,Wawa,5.0,1,,False,+13217549100,(321) 754-9100,https://www.yelp.com/biz/wawa-orlando-67?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.561114401311787,-81.12895858161953,5.173812498386541,16959 E Colonial Dr,,,Orlando,FL,32820,"16959 E Colonial Dr, Orlando, FL 32820"
yelp,Fj96bOf2iYTjmteDPeNcwA,Kiko Japanese Cuisine,4.4,331,$$,False,+14076775800,(407) 677-5800,https://www.yelp.com/biz/kiko-japanese-cuisine-winter-springs?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.646102,-81.269508,5.1804938979704485,5661 Red Bug Lake Rd,,,Winter Springs,FL,32708,"5661 Red Bug Lake Rd, Winter Springs, FL 32708"
yelp,OSpU_DF50MSl8vNW5Xsm3g,Jersey Mike's Subs,4.0,27,$$,False,+14077904940,(407) 790-4940,https://www.yelp.com/biz/jersey-mikes-subs-winter-springs-3?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.64756,-81.26949,5.23894947622126,5697 Red Bug Lake Rd,Ste 14,,Winter Springs,FL,32708,"5697 Red Bug Lake Rd, Ste 14, Winter Springs, FL 32708"
yelp,5Z2tJZ9jkM_2EpUn2UQzjw,Virgin Island Thyme,4.7,311,$$,False,+13218045357,(321) 804-5357,https://www.yelp.com/biz/virgin-island-thyme-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.537781611514013,-81.15016673121154,5.395759895835645,457 Avalon Park S Blvd,,,Orlando,FL,32828,"457 Avalon Park S Blvd, Orlando, FL 32828"
yelp,mf77ydEQUHqa41TEk70pkA,Las Casitas Latin Restaurant,4.6,38,$$,False,+14073719001,(407) 371-9001,https://www.yelp.com/biz/las-casitas-latin-restaurant-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.53767623134915,-81.15024114350774,5.3992555546233705,457 S Avalon Park Blvd,Ste 100,,Orlando,FL,32828,"457 S Avalon Park Blvd, Ste 100, Orlando, FL 32828"
yelp,ddKqU6sngBKrhNe51pxKQA,Joury Ice-Cream & Cafe,4.6,128,$,False,+13218044113,(321) 804-4113,https://www.yelp.com/biz/joury-ice-cream-and-cafe-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.53767244284205,-81.150156,5.402369000840279,457 Avalon Park S Blvd,Ste 200,,Orlando,FL,32828,"457 Avalon Park S Blvd, Ste 200, Orlando, FL 32828"
yelp,5MjZHHTsPqMspOCGkFSJlw,Tratto Avalon Park,4.2,88,,False,+14074402140,(407) 440-2140,https://www.yelp.com/biz/tratto-avalon-park-alafaya?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.5379334,-81.1491957,5.42044358505021,425 Avalon Park S Blvd,,,Alafaya,FL,32828,"425 Avalon Park S Blvd, Alafaya, FL 32828"
yelp,AoITYzEFIYowjVFSFJy_Yg,El Mesón Y Más,5.0,1,,False,+14073016694,(407) 301-6694,https://www.yelp.com/biz/el-mes%C3%B3n-y-m%C3%A1s-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.558790370265015,-81.12579144537449,5.422774105956287,17162 Old Cheney Hwy,,,Orlando,FL,32833,"17162 Old Cheney Hwy, Orlando, FL 32833"
yelp,heMHfbHTwcVjKPsnYFFNAg,Shah Cuisine - Indian and Chinese,4.5,17,,False,+13218044160,(321) 804-4160,https://www.yelp.com/biz/shahi-indian-cuisine-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.537593393555635,-81.149596,5.426011494868147,425 Avalon Park South Blvd 200,,,Orlando,FL,32828,"425 Avalon Park South Blvd 200, Orlando, FL 32828"
yelp,aBpppwrcfqG91GTt3Q344Q,Don Julio - Chickasaw,4.2,871,$$,False,+14079303735,(407) 930-3735,https://www.yelp.com/biz/don-julio-chickasaw-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.535823,-81.274372,6.439892279466392,551 S Chickasaw Trl,,,Orlando,FL,32825,"551 S Chickasaw Trl, Orlando, FL 32825"
yelp,0ylNWojL5QsRRpQsJ2bapA,Tokyo Teppan Cafe,4.4,50,,False,+14072862727,(407) 286-2727,https://www.yelp.com/biz/tokyo-teppan-cafe-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.53547423612997,-81.27474289773345,6.47286108613656,583 S Chickasaw Trl,,,Orlando,FL,32825,"583 S Chickasaw Trl, Orlando, FL 32825"
yelp,cNwvL84tBZIupf6O5-akbw,Cousins Maine Lobster - Orlando & Daytona,5.0,1,,False,+13212366050,(321) 236-6050,https://www.yelp.com/biz/cousins-maine-lobster-orlando-and-daytona-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.541801,-81.373575,11.328434540871864,,,,Orlando,FL,32801,"Orlando, FL 32801"
yelp,xIbINpWc2TZorB9FnLvixw,Red Panda Noodle,4.6,49,,False,+14076201995,(407) 620-1995,https://www.yelp.com/biz/red-panda-noodle-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.545485303231732,-81.3793991,11.56837344916624,274 N Orange Ave,,,Orlando,FL,32801,"274 N Orange Ave, Orlando, FL 32801"
yelp,JwlwrKulgSWPy4VPPTGyUA,Sabroso Sauce,5.0,2,,False,+14076803883,(407) 680-3883,https://www.yelp.com/biz/sabroso-sauce-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.553278211585067,-81.41121733937001,13.251678431413426,2395 W Colonial Dr,,,Orlando,FL,32804,"2395 W Colonial Dr, Orlando, FL 32804"
yelp,ZWOilU4wdFnsnl-6Qv5qJQ,The Pass Kitchen,4.7,225,$$,False,+14076002359,(407) 600-2359,https://www.yelp.com/biz/the-pass-kitchen-altamonte-springs?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.65522075151956,-81.42197169786601,13.94182551480848,970 Sunshine Ln,Ste C,,Altamonte Springs,FL,32714,"970 Sunshine Ln, Ste C, Altamonte Springs, FL 32714"
yelp,gcRAte8fVq7SFfpusuAKuA,Tacos Mazatlan,4.0,33,$,False,+14077791402,(407) 779-1402,https://www.yelp.com/biz/tacos-mazatlan-orlando-2?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.36871,-81.25894,16.537105848187885,,,,Orlando,FL,32827,"Orlando, FL 32827"
yelp,vv9DS3NcbIt-_j78cMN5ug,El Barranquitruck,4.7,45,$,False,+17868790043,(786) 879-0043,https://www.yelp.com/biz/el-barranquitruck-orlando-6?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.412075,-81.404096,18.064820499769553,9825 S Orange Blossom Trl,,,Orlando,FL,32806,"9825 S Orange Blossom Trl, Orlando, FL 32806"
yelp,QRYuVv6LbuXKD4GKxPHxMQ,Camel Tow Taco,4.6,46,$,False,+14074033068,(407) 403-3068,https://www.yelp.com/biz/camel-tow-taco-orlando?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.455885077939115,-81.4710755655485,19.314656796901374,,,,Orlando,FL,32819,"Orlando, FL 32819"
yelp,i5xLglHzH7vyWvPvl4VKXw,QZO Pizza,4.8,17,,False,+14077147714,(407) 714-7714,https://www.yelp.com/biz/qzo-pizza-ocoee?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.5697268,-81.5455229,21.078345175374206,101 W McKey St,,,Ocoee,FL,34761,"101 W McKey St, Ocoee, FL 34761"
yelp,w_jkSpTEgFdDMbK37qbVUw,Teq-A-Bite,4.2,49,$,False,+14074837996,(407) 483-7996,https://www.yelp.com/biz/teq-a-bite-kissimmee-3?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.3035662,-81.3924788,23.725336736639836,1206 E Vine St,,,Kissimmee,FL,34744,"1206 E Vine St, Kissimmee, FL 34744"
yelp,W9DvCHjr90UW7oKuPtKHKw,NOB's Now,5.0,1,,False,+13212252231,(321) 225-2231,https://www.yelp.com/biz/nobs-now-titusville-2?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.6122187,-80.8075537,23.820970641323314,,,,Titusville,FL,32780,"Titusville, FL 32780"
yelp,Xql2b7yE58m4gePiXY-fgw,Golden Meals,5.0,1,,False,+13865303007,(386) 530-3007,https://www.yelp.com/biz/golden-meals-deland?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,29.043932,-81.302726,31.13305078357391,933 N Woodland Blvd,,,DeLand,FL,32720,"933 N Woodland Blvd, DeLand, FL 32720"
yelp,kqgcFPwYrkMlQzuF-CNREg,It’s In The DNA Coffee,5.0,7,,False,+13529321539,(352) 932-1539,https://www.yelp.com/biz/it-s-in-the-dna-coffee-eustis-2?adjust_creative=XnY__OJbDP9eLQ62PmQlPw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XnY__OJbDP9eLQ62PmQlPw,28.8533792,-81.6851034,34.12085188290104,24 E Magnolia Ave,,,Eustis,FL,32726,"24 E Magnolia Ave, Eustis, FL 32726"
